,rating,title,review,date,isEdited,userName,developerResponse,Company_name
1309,2,Buggy due to missing recognizable cart icon,"App is buggy & sort of works but not intuitive.
Suggestions:  make the cart like way more obvious .... make that brown oval in lower right corner cart shaped or just write check out on it.   Drives people crazy looking where to check out because no cart icon nor even word checkout on that brown button.   Simple fix then would be 4 stars maybe 5 if moved three times faster",2020-09-27 01:20:03,False,whopperwhiz,"{'id': 18137760, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-09-28T07:02:29Z'}",Burger King
1310,4,Card wasn’t working,"I had a Walmart gift card that I tried using on the Burger King app, so that I could use the coupons the app had available. But it wouldn’t take my card because it didn’t have a cardholder name. I tried multiple times over multiple days IT WOULDN'T WORK. Please fix this.

Sincerely, Hungry",2020-06-13 19:01:15,False,Do bettererr,,Burger King
1311,5,Mgr,"Went to the Marbach location store # 4995 
Went inside and had great customer service with Julian that took my order .. we also got our order quick .. looking forward to coming back 
Thanks Julian for putting a smile on me and my daughter face !! Great job !!",2019-02-28 03:06:02,False,ReynaRoy,,Burger King
1312,1,Doesn’t work,"App used to work all the time and worked well. Now I moved away from my BK but I was back today and tried to use it but it’s unusable. If you add a meal with two burgers you can’t customize them. You change one then go to the other and customize it but then you lose the customizations you made to the first one. Also it only lets you choose soft drinks with the meal, I wanted tea but that wasn’t on there this time. They need to go back to the way it used to be.",2020-02-01 17:34:32,False,theredsoxareawesome,,Burger King
1313,1,It almost never works,"When it works, 5 stars. However the amount of issues I have drops it to 1 star. Most of the time it won’t connect to the internet. It won’t let me submit my cards. Won’t stay logged in. Causes my bank to flag my card as having fraudulent activity. So honestly? Don’t bother. 

Spent ten minutes trying to get an order submitted. The menu options wouldn’t kow but the deals did. Then it wouldn’t let me submit the order. Seriously. Not worth the headache",2020-01-21 21:59:13,False,Sarasa Chan,,Burger King
1314,1,New Burger King app stinks!,"I have run into a number of issues with the new Burger King mobile app:

1. There are several offers that include two small fries. In some of them, it’s possible to swap one small fries with one small onion rings, but in others it’s not possible. For example, the offer for two original chicken sandwiches and two small fries. This offer had a swap option in the old version of the app but it’s absent from the new version. Please fix this.

2. When I add an offer to my cart, there is no way to edit it/customize it afterwards.  I have to completely remove it and start over.

3. There is no way to customize the amount of ice in beverages, for example if I want no ice or light ice. Please add this option. Other similar mobile apps have this option.",2019-12-26 19:51:32,False,GAMESHARQ,,Burger King
1315,1,No more passwords means...,"No more passwords means I can’t get logged into the app! And when I contacted costumer support, I got a message about how to retrieve my PASSWORD!?! Oh, and a link to app support that’s a 404 message...

Anyway, after going through the process of requesting access to my account, and getting the email and tapping sign in and the tapping open the app ... I get the message “Safari cannot open the page because it cannot redirect to locations starting with ‘burgerking:’.”

I’d love to use the app. But this is jut goofy.",2019-12-16 14:29:34,False,whisperingloon,,Burger King
1316,1,What a way to ruin an app!,"Whose idea was it to change from native iOS controls to a web view? The previous versions of the app were slick, and most importantly, they were fast! This version is slow — you can literally watch things as they crawl their way to the screen.  If I wanted the BK web site, I’d go to it in safari — I don’t need an app!  Please please, bring the old app back, otherwise I’ll have to use the McDonald’s app more often — it at least loads and renders much faster!",2019-11-27 02:13:43,False,atraveler,,Burger King
1317,3,Great when it works,"They have great coupons and I love their whoppers and the app is super easy WHEN IT WORKS! Literally every other time I try to use it it cannot process payment, neither Apple Pay or adding a credit card. And when I ask inside they say yep we’ve heard that sorry. They can’t do anything about it, so not there fault. But please fix the pay glitch!",2019-10-23 02:18:32,False,jjcdalton,,Burger King
1318,1,Was great the first few times then it broke,"I used this four or five times with no issues. Now whenever I use it, no matter which Burger King I stop at, it ultimately sticks on the “unable to process your payment at this time” error. I have tried deleting and reinstalling, and even different credit cards — although it likely isn’t related to anything with those (credit cards all work fine on competitors apps). May give it one final shot then deleting it for good.",2019-06-02 02:19:32,False,WV mom 34zB23,,Burger King
1319,3,Can’t customize order,"When I try to customize an order I am not able to go to the next screen it just stays on the same page. This is frustrating as I would like to remove things on my order. For example, removing tomatoes and pickles from the whopper.",2022-08-17 17:47:11,False,Nyzromeo,,Burger King
1320,5,So cheap!,"I ordered a $8 dollar sandwich, 2 salads for $14, and I looked in my rewards and I got another $8 sandwich for free! And then I looked for a coupon and there was a deal which would take $5 dollars off my order, so I only paid $22 dollars it’s amazing!",2021-10-16 22:26:36,False,alexandraD394,,Burger King
1321,2,App took my money -store closed Early,I placed an order this evening and upon arrival at store an employee informed me they were closed. This was a full hour before posted store closing. I understand things happen but I can’t find the correct place in the app to request a refund.  I actually don’t feel I should have to but nevertheless……here I am??? Any help would be greatly appreciated.,2022-06-26 06:23:37,False,Craver69,"{'id': 30578325, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-06-27T12:24:09Z'}",Burger King
1322,1,Worst fast food app I have experienced,I’ve had this app for what feels like a year and never has it been smooth. It’s always either not loading and blank screening. Or it’s very buggy. This does not feel optimized at all for my iPhone. I thought it would get better when I first got the app but it’s worse now than it was before. As im writing this review I can’t even do anything in the app. It opens to a blank screen.,2022-04-20 22:05:22,False,GdfjxDjvzdj,"{'id': 29322383, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-04-22T05:31:31Z'}",Burger King
1323,1,I want to strangle this app.,"First time I used the Bk app, it worked great. Then I tried to order lunch today and it kept telling me that the restaurant two blocks away didn’t exist. The same one I ordered from before. I tried to submit a support request but it gave me an error. Then it signed me out of my account and wouldn’t do anything. So I tried deleting and reinstalling. Still won’t load anything or let me sign in. Massively annoying.",2021-12-07 17:56:59,False,Dramaminedream22,"{'id': 26723848, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-12-08T23:52:00Z'}",Burger King
1324,4,Would be perfect but…,"I wish they had the ability to have the option of not having ice or light ice for the drinks. I also think with the deals, the ability to pay extra to upgrade the fry and drink size would b awesome.",2021-12-01 18:12:59,False,Scrablove,,Burger King
1325,5,Above average with one exception,"Fast, reliable and user friendly with one exception. It doesn’t allow you to select or add the condiments of your choice or control your sodium intake by opting for no salt on your side items.",2021-09-16 00:09:51,False,Sarahham78,,Burger King
1326,1,App won’t work in store!!!,"I tried to use an offer on the app in store and the mgr said they weren’t set up for that. Then I switched to mobile order. On the mobile order, it said onion rings and Diet Coke weren’t available at my location. Eventually, I had to order the sandwich through the app and the side and drink in person at the counter. Ridiculous!! Next time I’ll just go to Chick-fil-A where I know they’ve got their act together.",2021-10-14 15:54:27,False,sco8t,"{'id': 25707972, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-10-15T19:17:41Z'}",Burger King
1327,5,Bk,If you want Bk !! Don’t order on Uber eat you will be paying more for delivery and everything else !!! Burger King app is the best way to order !!! Fast and simple ! This is my second time and I’m so happy for my meal to come !! Keep doing your thing BK!!!!,2021-02-28 22:09:51,False,celica55,,Burger King
1328,1,Can’t complete orders,"I’ve tried multiple times. Days apart. App is updated but for some reason after I add a two whoppers mix n match meal. Whopper jr and chicken nuggets meal it says order can’t be completed when I go to checkout. So this is twice now where I say screw it and go somewhere else. Your app not working is losing you business.

The exact error is “restaurant is unavailable” and it doesn’t matter which of my local restaurants I use.",2021-09-12 20:50:45,False,Fidgetorious,"{'id': 25082359, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-09-14T02:42:24Z'}",Burger King
1329,1,Glitchy and freezes a bunch of times,"I noticed it always acts up when I select a restaurant, it says it’s available but then says it isn’t when I’m about to place my order. Also the offers don’t work. I apply them and they say they don’t meet the requirements despite it being automatically applied like a combo. It also crashes a bunch of times and signs me out every time. Very annoying app!!",2021-07-09 01:13:14,False,jonahthecat,"{'id': 23851027, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-07-10T06:31:27Z'}",Burger King
1330,1,Can’t order on app,"I’ve had this app for a long time. I select my BK but I’m never able to order on the app. I can just use it for coupons and have to order and pay at the restaurant. I’ve missed out on free whoppers when T-Mobile had a weekly promotion with them months ago, because it was only free when you order using the app. :( 
I would love to be able to pay and order using the App in my area",2021-05-21 19:01:07,False,RisanAZ,"{'id': 22952034, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-05-22T23:34:41Z'}",Burger King
1331,4,A lil broken,Apps decent the only problem is the deals or offers only work some of the times. Would be great if they actually worked for mobile orders especially the mix and match and 2for 10 they don’t work at all,2021-03-24 20:35:20,False,staticsriracha,,Burger King
1332,5,Burger King App,"I love ordering Whoppers with the touch of a button! BK is still living up to its name after over half a century of doing it my way. 

I hope that you never stop the delivery service. I will forever remain the Burger King’s most loyal subject!",2021-01-24 19:22:13,False,Kevin Bratton,,Burger King
1333,4,App Ordering,The app is great but the process isnt efficient once you get to the restaurant. You still have to wait in line at the drive thru to get your food. Would be better if the app had a text message feature allowing customers to let the restaurant know they arrived and parked in a designated area.,2020-09-22 18:56:46,False,Taysgirl420,,Burger King
1334,2,Phone alarm interfered,"I was all set to order and then my alarm went off on my phone.  The order was still there but it kept telling to hit the refresh button, which I did, but it wouldn’t let me continue.  Only after I took about 45 minutes to do something else and went back to it did it let me continue my order.",2020-12-20 23:30:13,False,sarah54!,"{'id': 19916439, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-12-22T02:35:51Z'}",Burger King
1335,2,Delivery Is The Problem,"The app is fine. It works well, no glitches from my experience. The problem comes when you order delivery. I don’t know what app delivery drivers are using but BK orders are the only ones who can never find my address. Or, if they can, they bring me something I didn’t order. With all the problems, downloading this app is not worth the free delivery on Sundays and Mondays and $1 delivery the rest of the week.",2020-12-06 21:41:04,False,munkin93,"{'id': 19605865, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-12-08T02:36:09Z'}",Burger King
1336,1,App isn’t processing any orders,"Not sure whats wrong but my app doesn’t process any transactions/orders. I always use to order deliveries before but suddenly it stopped working. Its really frustrating to add/create an entire order and when i hit place the order - an error message is displayed ‘Oops unable to process your transaction’ while the total amount shows up on my card as pending at the moment.

Having same issue with both delivery as well as pickup orders.",2020-11-24 00:25:37,False,himanshu223,"{'id': 19334044, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-11-25T03:20:08Z'}",Burger King
1337,1,Absolutely the worst app.,"I have been charged 3 times, and received no order.
Between canceling my order within minutes of the projected delivery time, and not even showing my proceeding order in my order history, yet charging my card anyways, this has been the absolute worst experience over any other delivery service. BK, either fix your bugs, or use Uber eats, post mates, or any other better established delivery services,  because you’re failing at your own.",2020-11-16 01:36:18,False,Deadbolt10,"{'id': 19155749, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-11-17T07:07:41Z'}",Burger King
1338,1,Can never get it to load,"I’ve tried multiple times in the past couple months to order through the app and it’s the slowest loading food app I’ve used. Most times I can’t get it to load to the checkout screen and when I do get that far it refused my cards. Which nothing is wrong with them and all 4 the pop said something was wrong and I should contact my card company. That’s bs, the app is faulty.",2020-11-06 13:15:17,False,tired if trying fix your app,"{'id': 18959727, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-11-07T19:09:44Z'}",Burger King
1339,4,"Just ok, but confusing","Open the app to try to take advantage of the two dollar whopper Wednesday special.

It initially showed up and coupons.  I added it to the cart, then was unable to add a whopper to the cart with it.

The app kept telling me the coupon has not been applied because the requirements of the deal have not been met, but no where can I find the requirements of the deal in the app. I couldn’t even find the coupon to remove it, so that I could read it before putting it back in the cart.

I ended up just buying something else and gave up on the app.",2020-08-06 00:45:30,False,Davis P,,Burger King
1340,5,Great deals,"We have saved a hell of a lot of money using this app. The deals are wayyyyy better than on the McDonald’s app. We have gone to BK 98% of the time instead of any other fast food restaurants, because we save so much with the digital coupons.",2020-06-07 23:47:35,False,burninhomie,,Burger King
1341,5,Decisions!,"I like the app, however deciding which to use because only using one when making multiple people happy is time consuming!  Show the savings would help.",2020-03-15 17:25:01,False,Payneinthe...,,Burger King
1342,1,"Options removed, payment fails","I was using the old version of the app for a while, and the newer version removed most of the drink options. Why can't I order tea anymore? I submitted feedback ages ago and have yet to see anything related to updating the drink options.

In addition to the loss of drink options, the payment portion recently stopped working. Now, I have to remove my card and add it again every time I order. Apple Pay also no longer works.",2020-06-03 15:05:32,False,Serneum,"{'id': 15757830, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-06-03T18:16:37Z'}",Burger King
1343,2,Needs update,"1. Have more options to customize your burger. If you choose double cheese burger, there’s no option to take out the cheese or order double hamburger. It’s very restricted of what you can do to your meal. 

2. At the end when you review your meals, if you made a mistake, you can not click the item and edit the meal. You have to delete the entire meal and re order it. Needs to have edit button.",2020-04-18 03:58:12,False,Crazy panda 3,"{'id': 14750282, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-04-18T14:54:54Z'}",Burger King
1344,5,Fix Bugs,"Since the redesign the reorder button doesn’t work and the load time is long.
App didn’t work at all today had to order from the register",2020-03-12 17:00:36,False,Overfiend715,,Burger King
1345,5,So sad,"Are used to use this app three times a week, they change something on it, so now every time you have to sign in with your email, honestly download the McDonald’s app you will never have a problem with it..Will save you",2020-03-05 20:10:02,False,Bigdaaddydel,,Burger King
1346,5,Charging money without providing service,Last time made online order and when I arrived to the restaurant it was already closed. App didn’t return my money even if I submitted a message to customer support. Be careful with mobile orders,2019-07-23 16:19:30,False,Darkhan Sarsekeyev,,Burger King
1347,2,Unable to cancel orders / no Apple Pay,"New update did the following:
Why would you remove APPLE PAY?! Do you know how many customers you will lose by doing this!
Unable to review the total order before app places the order. For example, they replaced “order” with “continue.”
Unable to review coupons anymore.
There is no cancel order option so dont make a mistake. You will get an emailed receipt with tell us what you think or cancel an order? Yea pressing 1 or 2 options doesnt work. The line goes dead. Only english or spanish option seems to work. 
The capacity of the app to handle increased traffic due to tmobile is heavily reduced on Tuesday. It will slow down significantly.
McD app is much better",2020-01-19 20:15:00,False,Johnwastaken990,,Burger King
1348,1,Something is seriously wrong,"There is something seriously wrong with this update. It glitches, takes you to other pages and then bounces you back, but not in the same place you were. Don’t like having to go to email every time I want to use it. And then when you try to use certain features it tells you you need to sign in to use it, but wait, you can’t sign in because passwords are so “yesterday”. Get your act together people!",2019-12-05 02:23:24,False,ggun99,,Burger King
1349,1,Stupid,"First getting rid of passwords isn’t a good idea and it made my morning much more difficult and time consuming. Then I see that all of the deals I had on the previous version are GONE, there’s no reason to use this app anymore if there aren’t any good deals available which further screwed up my morning and I ended up going elsewhere. If you have the old version DON’T update endless you want a terrible, useless app. Luckily my wife still has the old version.",2019-11-27 14:18:07,False,pholly,,Burger King
1350,2,What are you doing Burger King?,"Sigh once again you have changed your app offers and reduced the amount of coupons previously given. No more 8.99 2 whopper 2 small fries and 2 small drinks meals now? No more 5 dollar 2 whopper jr, with two small drinks and two small fries as well. In fact many of your offers are now gone. BK stop doing this your not helping yourself here. Bring back those offers they were great.",2019-11-27 07:00:41,False,Sk_Zeke,,Burger King
1351,1,App not easy to use,"Every time I use the app to use a coupon or order ahead, no one at the store knows what to do. They try to make me pay at the window when it already took the payment on my card, they lose the order, and I’ve been charged twice for a single purchase.... two separate times. And to make it MORE inconvenient, every time there is an update it FORCES you to download it. I don’t have that much space. That’s enough to steer me away from eating here.",2019-09-25 17:04:02,False,bcklmnop,,Burger King
1352,5,Suggestions,I like the app just wish you could order ahead and not have to be at the actual location before it will go through.. also I find it out I can’t order just a plain hamburger,2019-06-22 22:08:50,False,bkhdei,,Burger King
1353,5,Connected with Facebook made easy,Just pressing buttons just pressing buttons tasted it and loving it just pressing buttons like seriously it’s so easy to just press the buttons and buy food after the credit card of course.,2018-10-19 02:42:10,False,EmanGamerMeme,,Burger King
1354,1,Mobile orders do not work since it doesn’t accept any credit cards,"When you try to pay for your mobile order, it states that it doesn’t work with the credit card and that you need to pay with another method. I know it’s not any of my credit cards since I use them to pay at the restaurant when the app craps out. They should fix this ASAP since there isn’t much use for a mobile ordering app that doesn’t accept credit cards.",2019-06-16 20:22:01,False,Nathaniel Lee,,Burger King
1355,1,"Don’t trust this app , and confusing to use","I download this app and it’s not the easiest to use, but the worse thing is I did a mobile order and then when I went hit I’m here  it said payment failed, but yet this app charged my account. When you call Burger King customer support they couldn’t help what so ever ! This has happened over and over ! 
Deleted this app and will be contacting iTunes customer support to report this company stealing money from there customer thru the app!",2018-12-17 19:47:41,False,realrich85,,Burger King
1356,1,False Advertising,I downloaded this app for the $.01 whopper deal. When I went to burger king the location didn’t show up on the app (the nearest one was 25 minutes away) and the manager refused to accept the coupon saying it could be fake and they wouldn’t honor it... I walked right out the store and across the street to mcdonalds and ate there since their app works and they care about their customer. i also don’t think a mcdonalds employee would ever suggest that a cusomter was lying about a NATIONAL promotion to them.,2018-12-04 23:15:33,False,Yfgghi,,Burger King
1357,3,Don’t be in a hurry,App takes FOREVER to load offers. And please don’t try to find the nearest location. Took 10 mins to load an offer. Then couldn’t give me the location for the store I was sitting right in the parking lot of. Gave me a location all the way down the street. Needs work.,2022-09-02 20:08:14,False,3AB3,,Burger King
1358,1,Won’t let me order to my address,till December 18 I was able to order to my address now it tells me delivery address is unavailable I’ve even tried to Burger King address from the app and it says delivery address unavailable my friend is having the same problem with 1.3 miles from the Burger King And nobody seems to know how to fix this I keep getting stupid emails but nobody knows how to fix it and it sounds like nobody cares,2022-03-08 15:21:17,False,tomfattimt,"{'id': 28479625, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-03-09T21:35:08Z'}",Burger King
1359,1,I would give it 0 stars if I could,"I odered through the app last week, and was totally ripped off. I paid via apple pay and the app said the order failed,  but I was still charged. I went to the restaurant to pick up my order and of course they had no history showing any order at all. I contacted support and they immediately closed my ticket. This app is crap! Don’t use it if unless you want to be robbed.",2022-03-08 01:29:59,False,Drsteve1002,"{'id': 28469492, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-03-09T11:21:24Z'}",Burger King
1360,5,Love the app & coupons!,"Bk is one of my fav fast food app to use. It’s so easy to use and they actually have really great coupons/deals that I always use. Also, now you get points for ordering online. Love it!!",2021-08-01 23:05:36,False,LoveeMabel,,Burger King
1361,1,Broken,"This is by far the worst app put out by any of the national fast food chains. The app is unintuitive, unresponsive, promo codes rarely work as intended, and apparently it can't handle basic math either. Earlier I ordered 3 $1 items and the subtotal before taxes ended up being $3.99. I've already reached out to them about my refund for that phantom $0.99 charge, but it makes you wonder how many others got overcharged without even realizing it.",2021-10-16 20:24:03,False,Clxt0,"{'id': 25728964, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-10-17T22:56:10Z'}",Burger King
1362,2,Unreliable,"The app can work very well, lets me add the specials easily, coupons, rewards etc.  It’s great when that happens, however more often than not it doesn’t.  I constantly get error messages, much more so than similar apps.  It’s very frustrating to take the time to place an order for it not to go through…after several attempts.",2021-10-06 16:38:15,False,Dub872,"{'id': 25557453, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-10-07T23:00:54Z'}",Burger King
1363,3,Bugs/limitations,"App keeps signing me out. Didn’t let me order nuggets without having to choose a sauce and even after I tried that, the order didn’t go through. Not all menu items are shown. I really like the design but just needs a bit more polish to get it working correctly",2021-09-17 02:13:38,False,STRichard46,,Burger King
1364,1,You get what you pay for,"I’ve got unresolved issues with this company and the only reason I’m still ordering is because my kid is very picky. I haven’t ordered from here and I refuse too. They have no problem taking your money, but as soon as they mess up.. they say someone will contact you and then your just another complaint in the comments box.. definitely need to work on their corporate customer service.",2021-08-24 21:26:49,False,nonamejustposts,"{'id': 26116855, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:25:38Z'}",Burger King
1365,5,I love BK and this is helpful,"BK has great food but not only is the delivery super cheap I can get it delivered to my aunts house when I stay the night but they don’t deliver to my actual house but that’s ok still cheap and good helpful if your sick thanks BK 
Much love from me",2021-07-30 19:13:32,False,Safdrone,,Burger King
1366,5,So easy,I pick up hashbrowns at least four days a week after I get out of the gym for my daughter before we head over to smoothie king… this app makes a quick breakfast so easy,2021-07-21 13:32:37,False,Sky Sadler,,Burger King
1367,5,Fast service,"My walk in order with coupon for a Double Bacon King was taken promptly and within 3 minutes it was ready to go. The burger tastes wonderful and the fries, though not very hot, have a good flavor. The soft drink is fresh tasting also",2021-07-12 19:46:49,False,Johnnyd59,,Burger King
1368,5,An app that works,"Works like a charm at the Burger King by my place! While there may be a glitch at times, the people behind this app actually fix it! 10/10 would recommend",2021-02-24 20:39:47,False,just get this!,,Burger King
1369,1,App is trash,This is the first Time I’ve ever left a review. If they screw up your order there is no good way to get things resolved. If you try through the app you get a message saying they will reply in 48 hours. No one picks up when you call the store. I called corporate and it’s been 2 weeks and still no refund. Order using app if you don’t care if they screw up your order. It’s a good thing I checked my burger cause I have a onion allergy.,2021-06-19 20:02:13,False,Crazybaker 20884,"{'id': 26116555, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:14:53Z'}",Burger King
1370,1,Difficult to order through Burger King app,"I tried several times to place an order through the app and it kept telling me it was unable to do it. When I went into the restaurant, it worked and I placed the order. This is happened to me at least three or four times. Somebody in your IT department needs to get on top of this. The cashier told me other customers have complained about it also.",2021-05-14 03:10:57,False,My Loss is My Gain,"{'id': 22819120, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-05-15T06:34:03Z'}",Burger King
1371,2,Frustrating,It’s frustrating when you order via the app and get to the store and said store says they can’t find your order. Or that you’ll have to pay again because it’s not it the system and even though you have proof on your phone you paid already they try to make you pay again.,2021-04-20 21:09:38,False,teetei2489,"{'id': 26116558, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:14:59Z'}",Burger King
1372,4,"Great Ap, but...","This is great and an awesome way to order food, but the ap says to go to the drive through, but when I get to the store, they tell me I have to come inside. The whole reason for me coming out is to not get out my car, but that’s just my opinion.",2021-04-03 18:30:07,False,stephiimadams:78,,Burger King
1373,5,Great Deals!,"I never eat at BK without looking on the app to see if there’s a good deal, (and there always is!) In fact, I think the BK app offers the best coupons and deals out if any of the other fast food apps I use!",2021-01-08 20:52:53,False,Zippidee-Do-Da,,Burger King
1374,5,Best app,Burger offers the best deals on the app. Also you should have a family member download it also because they may get better offers. Seems to be the deal with me and my wife,2020-12-23 21:45:38,False,manny82384,,Burger King
1375,3,Coupons & Cart,"When using a coupon such as a T-Mobile Tuesday offer, you have to go through a series of steps that are overly complicated and requires you to switch between sections in the app. And the cart is almost impossible to find and needs to be labeled better.",2020-12-27 21:21:08,False,ChloeJessica1,,Burger King
1376,5,Online order,"Not user friendly, doesn’t allow you to keep ordering, doesn’t allow any options to pay at window.",2020-08-23 11:31:49,False,dee n kids,"{'id': 17466571, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-08-24T14:11:21Z'}",Burger King
1377,4,Glitch?,It has happen to me 2 time where i place my order then it ask to confirm the location and it changed it to florida when i had chosen the closest location on the map in California so not sure if there is a glitch or just something that happens to me,2020-09-11 20:12:25,False,rckre04,,Burger King
1378,1,Completely unreliable,"This app rarely works correctly. Restaurants randomly participate and then unparticipate with mobile orders. If you try to use Apple Pay you’ll get a “something went wrong” error. And the wonderful T-Mobile Tuesday free/cheap Whopper deals can rarely actually be redeemed — the button which is meant to allow redemption has its link removed. As an end user it’s seemingly to prevent too many people from actually redeeming the offers. 

Get your act together please.",2020-05-31 22:52:48,False,The Worthless Protoplasm,"{'id': 15688098, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-06-01T05:16:09Z'}",Burger King
1379,1,Needs big time improvements,"This app has great coupons/deals, but it’s such a long process to place your order. The app is always updating which takes a long time, and the login process makes you use an email link each time. On top of that, majority of the time it gives me an error message when I try to pay for my order. They need to make serious improvements to this and give customers a user-friendly app.",2020-05-06 22:29:14,False,Gloriuhh,"{'id': 15146114, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-05-07T03:06:17Z'}",Burger King
1380,5,"Do not change, only improve!","Recently deleted the McDonald’s app due to their update removing multiple deals. Left with about 5 deals a day. Always loved the King, now I live in the castle. Don’t change it.. this should be music to your ears. Signed, forever yours, American boy.",2019-03-21 16:01:02,False,Matt E Pea,,Burger King
1381,1,No help from customer support,"They refuse to refund my order that was delivered to the wrong address, I get the runaround from customer support from even third party they use and have. Not trustable or dependable, biggest waste of money and the customer support never even tried to fix the problem they just said to talk to someone else. The number on their app to get help doesn’t even offer help, the chat people tell me there is nothing they can do and to call someone else.",2020-04-02 02:28:25,False,Strbee,,Burger King
1382,3,Offers Unsure,"At first the app seemed to work great and at the very last step, it states the deal is no longer available yet it’s offered on the very beginning screen. During the subsequent order, I kept seeing how the order was being processed but as a delivery it was under $10. How confusing!!! Even as I write this review, the lettering is white against a white screen! #SMDH",2020-03-25 21:44:50,False,Monday How,,Burger King
1383,4,Fix login on app,"Every time I want to use this app, I go through a long trial and error just to login. I type in my email, and it sends a link to my email for me to click on, but when clicking to open app in email, the app doesn’t open. I’m missing deals just because of it.",2019-12-18 04:15:52,False,KillaKOfK3,,Burger King
1384,1,BUYER BEWARE!!,"Once, I placed my order, arrived at the restaurant, pulled in the door handle and it was locked. The manager haven’t bother to open. 

On another occasion, when I arrived, the restaurant had not received my order.  They told me I had probably selected the wrong location,  and continued this explanation after I showed it to them in my order history.  

In these situations, you’re on your own. You can’t get a refund through the app. You’re told to have the restaurant correct the problem or dispute it with your bank. The restaurant can’t fix it if they aren’t open, and if they refuse to admit the mistake wasn’t your, do you really think they’re going to give you a refund?  I won’t keep going by the bank to dispute $4 debits. I just won’t use this app any more. 

GOOD LUCK!",2019-10-25 11:58:39,False,Timmyyyyyyyyy!!!!,,Burger King
1385,1,Burger King app needs major enhancement,"Error every time I go to checkout.  No option for a quantity increase.  Have to repeat the process for ordering the same thing that you just added to the cart.  After you’re done doing that and you go to check out, you get the error, can’t get total or something along those lines.  Can’t get past this part to checkout.  Uninstalled/reinstalled app, restarted phone, still the same error.  Needs a major enhancement.",2019-09-02 13:35:34,False,Don Fitz1,,Burger King
1386,1,Not easy to customize your toppings,"For Burger King, you would think being able to customize your toppings would be easy on their app, considering that has been their selling point for decades. It is not. You are only allowed to either add or subtract an ingredient. No ability to indicate you want extra of something. Top it off with half the time the app doesn’t load the total of the cart, and I just find myself ordering from another fast food place.",2019-08-28 22:31:44,False,lojosol,,Burger King
