,date,isEdited,title,rating,review,userName,developerResponse,Company_name
1402,2021-03-14 04:03:02,False,"Ba da bup bup bup, I’m hating it",1,"This app isn’t very good.  Today was probably the 4th time that I ordered, then went to pick up, & the app wouldn’t recognize that I was in the parking lot.  And the only reason I even use it is because usually there’s a $3 off coupon deal available, and I have a few picky kids who always have special requests (plain, ketchup only, etc), and it makes it easier to do it at home, than try to remember who wants what at the drive through.  Then I get there, have to re-order everything at the speaker, and to top it off, I can’t use the coupon either because it’s mobile only.  Might as well just pull my nuts out at the drivethru window so McDonald’s can have a better kick at them.",stimey mcglintock,,McDonalds
1403,2021-03-11 00:27:51,False,Great in theory…,2,Normally I really like this app but sometimes it’s not up to date with some locations opening hours so a number of times I’ve placed orders and been charged for items just to arrive at the location that is closed or not serving food. It’s extremely frustrating and not worth the effort to go through to get my money back when this happens. Hope devs will install some sort of fail-safe to ensure app can only be used during open hours and the menu being served then to stop this from happening. Also a control to ensure money is returned to customers whose orders are not delivered without making us jump through hoops.,@TheNicoleHolland @niczthename,,McDonalds
1404,2021-03-07 18:27:07,False,Have to have the phone with you.,1,"We put in our order and my mother went to pick it up.  I did the order on my phone.  When she got their, she text me to let me know that she was in spot number one.  I clicked the button, “I am already here”.  The app proceeded to let me know that I wasn’t there and gave me an order number.  I then called the restaurant to give them the order number.  The person on the phone told me that this was not possible and that my phone had to be there.  This doesn’t make any sense at all.  Chic fa le doesn’t do this.  No reason that my phone has to be at the restaurant.  They won’t know anyway. Never using this app again and will just stick with fast food apps that make sense.",rhino6624,,McDonalds
1405,2021-01-02 20:39:47,False,Terrible,1,"McDonald’s along with Burger King have some of the worst apps created. First, it is not user friendly to those picking up for others. You press you are there, then it reads “Hmm. It does not look like you’re there.” Well, thank you for noticing and tracking me. There is no option to override that, which frustrates me to no end. Second, you get inconvenienced almost every time you go up to your McDonald’s because they tell you that they can’t find your order. Third, it is just not user friendly in the slightest. You’re better off just ordering when you get there, because you can’t really order ahead. You technically order once you get near or at the store. Once again, one of the worst apps ever.",ChiyahBrown,"{'id': 20221995, 'body': ""That's not awesome to hear, Chiyah. Let's get that looked into. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html."", 'modified': '2021-01-06T16:07:37Z'}",McDonalds
1406,2020-06-27 14:04:48,False,Hacked!,1,"If I could give it 0 stars I would. Someone hacked my account and used my stored card information to make 2 purchases I wasn’t aware of in a location I was not even close to. I have to be honest, it was alarming opening up my email and seeing 2 McDonald’s app receipts. But thankfully I got it solved with my bank and caught it 20 minutes right after these hackers used my card because I check my email often. Please fix this! Add 2-factor authentication or some other security feature to make it harder to hack the McDonald’s app. I love the deals though, but I don’t think I’ll ever use the app ever again after this incident. Truly was alarming and unexpected. Learned my lesson though, took off my card information to a lot of apps and places that I have it stored.",lizxiong92,"{'id': 16255228, 'body': 'Liz, please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further.', 'modified': '2020-06-27T20:39:04Z'}",McDonalds
1407,2020-05-15 23:21:02,False,"Probably works for some, but not for me",1,"Looks nice, but doesn’t allow me to see deals unless I turn on Location Services. Yes, I selected a location to order from. Still wouldn’t show me deals unless I let McDonald’s see where I am at. Half the reason I downloaded the app was to see the deals. Makes me feel like someone is trying to manipulate me when the reason the app gives for needing location services turned on is to find location-specific deals. I can understand deals changing from store to store, but not changing depending on where I’m at when placing a mobile order. Being as it won’t show me deals even after selecting a store to order from? Feels bad-wrong-nope. Deleting the app and ordering from another fast food chain instead.",Luthien140,"{'id': 15359477, 'body': ""Hi there! We're sorry to hear you're having trouble with the app. To get you back to the deals you love, we’d like to look into this further. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html. Thanks."", 'modified': '2020-05-16T16:05:08Z'}",McDonalds
1408,2020-04-07 20:57:21,False,Terrible experience!,1,"Lousy app! Very glitchy and poorly developed! It locked me out of my account, then when I tried to log back in, it said “social customers” can’t use email/ password login. I never created the account through a social network, but tried that anyways. It didn’t recognize my Facebook account and said try password recovery. To do that, I had to enter my previous password. Did that, and it said there was no record. Tried to create an account through Google, and it had me enter my phone to verify. Did that, and it said “something went wrong” and prompted me to reset my Google password!! TOTAL CRAP!! Also, the app frequently can’t connect to the Internet. You think a multi-billion dollar company would hire some decent app developers.",Rees12345,"{'id': 14575871, 'body': ""We're sorry to hear about this, Rees! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can assist you further. "", 'modified': '2020-04-09T21:29:26Z'}",McDonalds
1409,2019-10-30 12:19:17,False,"Good app, when it works...",3,"It’s nice to have the option to order ahead and choose how to pickup my food. App used to work with Apple Pay, but for some reason that’s no longer and option. Which is extremely disappointing considering the added convenience. I’ve experienced mobile orders being paid for and picked up, yet still showing as pending in the app. I’ve also had an order that I setup to pay for, got sent and received by a location, then the app never allowed me to pay. I couldn’t even back out of the order to switch payment methods, even though I had more than enough to pay for my order.",Great Artists Steal,"{'id': 11605495, 'body': ""We're sorry about your experience with Mobile Order & Pay! Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further.\n"", 'modified': '2019-11-01T21:45:47Z'}",McDonalds
1410,2019-04-19 20:34:10,False,Need to train employees on app usage,1,"I went to a McDonalds, gave my order number, and the young lady had no clue what I was talking about. It took the manager to come and figure it out.  

The app says the order should be ready in 5 minutes once checking in. I went to the Winona MS store, it took 20 minutes to get a sausage biscuit and small frappe. I had to call the store to let them know I had been waiting at the mobile designated parking space. They said a bus had them backed up but the drive thru was moving smoothly.  I was about to call back and ask for a refund, but An employee came out and didn’t apologize, she just handed me the bag and left.  I had no napkins or jelly for the biscuit. I was traveling and expecting to be somewhere at a certain time, so this put me behind.",Help the customer,"{'id': 8298395, 'body': 'Hi there! We always expect your service to be stellar. Having our staff trained and knowledgeable about our Mobile App is important to us. Please provide some more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can address this.', 'modified': '2019-04-20T22:14:00Z'}",McDonalds
1411,2019-03-21 17:19:50,True,Won’t accept Payments cards,1,I absolutely loved this app when I first got it! Used it just about every day. Then at one point I had to change payment cards and it went crazy after that. It will let me do everything until the point that I get to the restaurant check in and it will tell me it is having trouble with my payments and that I should change my payment method. I’ve tried entering five different credit cards and debit cards without any success. I love the app because of the deals I can get and that I can use it with mobile pick up which saves me a lot of time. But it kind of defeats the purpose if I can’t use my cards with the app. I’ve even tried to uninstall the app and reset all my settings. None of it helped. Please fix this!!!,Cynamonstix,"{'id': 6980590, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2019-03-21T17:19:50Z'}",McDonalds
1412,2019-02-19 23:16:11,False,Can’t order Mighty Kids Happy Meal,2,"How come you can’t order a 6-piece Chicken Nugget Mighty Kids Happy Meal through the app? This is stupid! I love the idea of the app and the time it is supposed to save waiting in an endless drive-thru line and just pulling in to the reserved online order spots to pickup our order, but when I have to hunt through the app to individually order a 6-piece nuggets, small fries and a size small drink and somehow figure out how to buy a happy meal toy( because the regular happy meal only has 4-piece nuggets, tiny extra-small fries and an extra small drink) the time savings is debatable and my aggravation factor is just as high as if I had waited in the drive thru line. Most kids get the Mighty Kids 6-piece nugget meal - FIX THIS PLEASE!!!!!",AlwaysLoveTheMouse,"{'id': 7439327, 'body': 'Hi there! While we understand your experience should be a flawless one, we appreciate you bringing this to our attention. We will make sure to forward your feedback on to the appropriate team. Thanks!', 'modified': '2019-02-24T23:24:54Z'}",McDonalds
1413,2019-02-08 17:34:48,False,Good deals but crippling bugs prevent use,1,"Deals are good and the ability to order ahead and have them bring to your car is great, but recent updates have brought crippling bugs to the app. 

I live in a major US city with dozens of locations in the city and surrounding areas. In recent weeks locations started dropping out of the app and now every single location is marked as “Closed” within the app.  These locations are all open for business, but because the app has them marked as closed 24/7, it defeats the purpose of the app.  There is no longer an ‘Open’ McDonald’s anywhere in the city or surroundings area.

Normal troubleshooting such as reinstalling the app hasn’t resolved the issue. Built in feedback and contact form are broken. Running on iOS 12.1.3",RayleighRelent,"{'id': 7303633, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2019-02-14T23:21:36Z'}",McDonalds
1414,2018-07-31 01:27:13,False,Uhh... Are you guys ever gonna fix it? 😡,1,"Stopped working months ago. I can never view coupons anymore literally no matter what I do or where I am. Even when the app worked, 90% of the time McDonald’s locations were having “problems” on their end (just like their ice cream machines lol) and I would show up expecting my mobile order, only to be told I have to get in the back of the line and reorder. Some people have real jobs that they actually care about and can’t be late for... guess I’m going across the street to Burger King where they literally have never messed up my order, been rude or taken more than 3 mins to cook my food. McDonald’s is a money hungry, garbage company that purposely hires garbage employees who provide garbage service at their poorly maintained locations.",briana95220,,McDonalds
1415,2018-07-11 22:16:54,False,Signing Up,1,"Downloaded this app several days ago and after completing all information requested, the app announces that I will be sent a confirmation email within 10 minutes and if not, check my Spam folder. Well, after 24 hours, nothing. Sent an email to the information listed in Support and they respond letting me know someone will look into it. Again, another 24 hours have passed and no response. I even tried to gain access through Facebook and it tells me I need to sign in and again, they will send me a confirmation email within 10 minutes or check my Spam folder. Well, I have deleted the app because it is not worth the trouble. Need to keep up on customer’s request especially if help is needed.",HockeyDad65,"{'id': 4234262, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2018-07-14T20:18:24Z'}",McDonalds
1416,2018-07-02 21:23:24,False,Internal payment problem,1,"I’ve loved this app for a while now but the last few times it has let me down I always go to the same McDonald’s by my house and my card has never had a problem with the app till now. The last two or three times, I’ve been to this same McDonald’s, after placing my order and parking in the curbside spot I press finish pay but it always says there’s a problem with the payment and I know it’s not my card because I’ve ended up going somewhere else to get my food. But what really bugs me is after canceling my order because the app says there’s a payment error I still get charged!? This app has lost its touch I can’t even enter a new car on the app but yet I still see people using curbside pickup perfectly.",DomTheBigKahuna,"{'id': 4110340, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2018-07-05T18:15:24Z'}",McDonalds
1417,2022-11-28 00:14:50,False,Horrible for customizing,3,"If you just use this app for deals it’s ok. However, if you’re going to do a mobile order prepare to NY er frustrated. The app does not allow of customizing drinks or orders. I take my drinks with no ice and can’t even add that on the app. Also, if you’re ordering ahead of time and hoping that your order will be ready by the time you arrive? Newsflash it won’t be! So you may as well just wait in the packed drive thru anyway because they don’t even start making your order until you’re parked. Which defeats the purpose of checking in that you’re on your way.",Qban0124,"{'id': 33435819, 'body': ""there's always room for improvements! we start your order at check in, because we want it to be as hot and fresh as possible, so you'll enjoy your meal."", 'modified': '2022-11-29T16:15:21Z'}",McDonalds
1418,2018-05-07 13:29:51,False,"Can’t add sauces, seriously?",1,"My rating would be a lot higher if you could add sauces to your order. You can’t even add ketchup! I know some stores are getting VERY stingy about giving you even one sauce (BBQ, hot mustard, etc.), but even if you could add where you’re able to pay for sauce. I think if you get a 10 piece order of chicken nuggets, it lets you add a sauce or two, but if you aren’t ordering nuggets, nothing—not even ketchup. You guys need to take a page from Chick-fil-A’s mobile app on this one. They let you add 2-3 sauces per menu item (i.e if you get a sandwich and fries, you’re able to add a combination of 4-5 sauces). If I have to go back in to ask for those, or ask the person who brings me my order, that’s very inefficient (for me and the staff having to take that extra time).",ginamorrison,,McDonalds
1419,2018-04-10 13:49:03,False,Doesn’t even work,1,"I’ve been able to use this app and was enjoying it...but in the past two months, I’ve had so much problems. I ordered 5 McCafé drinks and then it’s not allowing me to get my reward or to get a free McCafé with a dollar purchase. It makes me want to delete this app as it no longer works. Like today, I ordered a free McCafé drink with $1 purchase. It wasn’t even found when I went through the drive thru. And I waited like 10-12 minutes for a small drink. People who came after me were able to order and leave before me and all I ended up getting was a small coffee. If there aren’t some changes soon, I will delete this app as it no longer will have any use to me. If they’re going to advertise this  app, they NEED to make sure it runs properly.",?!?!? C v c c,,McDonalds
1420,2022-05-29 03:47:46,False,Bad,5,"order online in the application to start I had to be in the store so they could start the order, I stop at the drive drive trhu I give the order information with the number they tell me to wait in the parking lot we waited an hour and yes I didn't go downstairs to ask about the order, I slept there because they didn't have the order and I had already paid and everything.  In my opinion and for me I will not return because it is no progress.",TaniaMelissa2449,"{'id': 30080816, 'body': ""that's never how we want your visit with us to go. let's get right to the bottom of this by replying here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html   \r\n"", 'modified': '2022-05-31T15:40:53Z'}",McDonalds
1421,2022-10-29 01:22:20,False,Good untill a recent update…,1,So heres the deal- who thought it be a good idea for a mc rewards opt in/ out button cause i signed up for the rewards and i had points i racked up and then recently i kept having issues with the app loading the deals.. then notice im no longer opt in for rewards? Where did my points go?? I never chose to opt out of mc rewards.. i want my points back.. i was opt out automatically after an update it seems.. you all need fix that.. cause thats ripping ppl off if your app does that when ppl have earned points for free food.. ill be calling in too to complain.. if ppl wanna opt out make them send a email or something not include in a update.. cause look how that went.. -.- im now.. annoyed and hungry..,mb719555,"{'id': 32888944, 'body': ""we're here to help with this! try to uninstall and reinstall the app. if this doesn't fix the issue, drop us a line here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2022-10-31T15:41:33Z'}",McDonalds
1422,2022-06-01 02:51:25,False,I order 10 min before and they start making my order when I get to McDonald’s,2,I want to order ahead . I want to come to McDonald’s grab my food and leave . I always walk 10 min to the train when I go to work . McDonald’s is right to the train station I’m in the morning rush I order my food ahead of time and they start making it when I get to McDonald’s so what’s the point of ordering ahead ? That’s nonsense I want to get my food and leave right away . I all ready left my food behind 2 times because they take long making my food and I had to go . And I get no refund is non sense . Like Starbucks I order ahead I come to the place coffee ready let’s go .,garfiazz,"{'id': 30149284, 'body': ""improvement is the name of the game. let's talk more here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html\r\n"", 'modified': '2022-06-03T16:47:20Z'}",McDonalds
1423,2022-02-18 13:29:50,False,System down,5,"My store hasn’t been able to take the app for a week due to some sort of technical issue. Don’t know until already in the drive thru line. So frustrating to do an app order and get to drive through and go through the whole it’s still not working convo. How about the app know this and not allow move to place my order. I can understand a couple of days of issues McD, but over a week of issues is inexcusable.",prlhgas,"{'id': 28241106, 'body': 'let us look into that for you. get back to us through the link in more detail: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html  \r\n', 'modified': '2022-02-24T16:43:21Z'}",McDonalds
1424,2021-03-19 18:13:04,False,Great app and ordering system!,5,"I have hundreds of apps on my phone and seldom rate them but I’m compelled to rate the McDonalds app because it’s so good. I love efficiency and rather than having to wait in line, starting and stopping the car every 30 seconds, I can order from wherever, show up, let them know I’m here and, like magic, the order is delivered to my car window by a fully-masked friendly McDonalds staff member. Highly recommend if you like efficiency and don’t like wasting your time!",Captain Skye,,McDonalds
1425,2021-12-01 19:02:52,False,Welp,1,"Was excited at the idea of collecting rewards points and getting access to daily deals in the app. I figured it would be a great download much like the Starbucks app.

Unfortunately this app is pretty different from the Starbucks app in one major way: you need to use location to get anything done. Here I thought I could order for me and my girlfriend could pick it up on her way home from work. Nope! If your phone isn’t in their parking lot, you can’t have your food! Doesn’t matter if you send a screenshot of the order number to the person picking up, it doesn’t show on their system unless you are physically there. Incredibly idiotic. Probably never using the app again after today.",Parkitcharlie,"{'id': 26652720, 'body': ""We're always looking for ways to improve, Charlie. Get back to us here with all the details you can on this: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2021-12-05T20:57:53Z'}",McDonalds
1426,2021-11-24 18:05:29,False,Absolutely zero priority to get food,1,"Today for probably the 20th time i had to wait for my order at curbside pickup for over 30 minutes, was 37 minutes from confirming what spot i was in until the order came out, wasn’t anything special, sausage mcmuffin muffin, a mcgriddle and hotcakes, 4 other people that showed up well after i did got their curbside pickup orders while i waited though, theyust have ordered stuff no one else was ordering so the staff couldn’t push that off to the drive through window to get their drive through time closer to the quota at the expense of other customers who have been waiting much longer then it took for the drive through to completely cycle throughultiple times.",The iceman 420,"{'id': 26500278, 'body': 'We need to be as fast and accurate as we can. Help us get better at this by replying here: https://www.mcdonalds.com/us/en-us/contact-us/restaurant-feedback.html \r\n', 'modified': '2021-11-26T18:07:23Z'}",McDonalds
1427,2021-11-04 17:09:05,False,App is buggy and confusing to use,1,They need to make this more user friendly and not so confusing or buggy. They make it so complicated to place an order .You place an order and then you have to put down I am here and that would be when they start making your order however it was buggy because when I put down I am here he tells me I have change my location I don’t want me not be available I order a quarter pounder with fries how can you tell me that it’s not available in all locations? Also the point of having the app is you want to pre-order and have the order ready for pick up! Wasted half of my lunch time when this is suppose to be fast take out,chimetva,,McDonalds
1428,2021-10-09 22:26:18,False,Order Different at Store than in App,1,"I tried to use a free mocha frappe coupon with purchase today. I submitted my order of 1 hash brown & 1 mocha frappe with a total of $1.62. I then pull up to the store & check in at the drive thru but am instead charged $4.66. The frappe shows on my order but not the hash browns. The store manager said there was nothing that could be done, that I would have to be okay with paying triple the promised price and receive only half of my order. I showed her my order receipt in the app and my physical receipt and that they were different, but it did not matter. Not only was there a glitch on the app, but the store manager should be able to resolve order issues that arise when the app glitches",Dolleypop,"{'id': 25624445, 'body': ""That's not awesome to hear. Let's get that looked into. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html.\r\n"", 'modified': '2021-10-11T23:48:45Z'}",McDonalds
1429,2021-08-05 13:15:56,False,Fix this please!,1,"I don’t know what is up with y’all! But this is the third day in a row that the app has said I still have an order to pick up.
I pick it up, and don’t get the points for the money I spend.
Same thing again today I have to go reopen an order that was from yesterday. I was already charged and served for this order but to order through the app I have to reopen this order and add to it if I want to place an order. Thus getting charged and getting my food without getting the points for “the order I placed” aka the same order over and over again and never getting any new points, not even the points I would receive for this original order!
Thanks for nothing McDonald’s!",Jacksonjaceb,,McDonalds
1430,2021-07-09 01:12:26,False,App used to work…,2,"The app was working fine until recently. I somehow was signed out of the app and when I try it sign in, it continues to try and sign me up! I originally created an account using google and everything was fine. It once signed me out and I was able to log back in but this time I CANNOT. When I try and check deals or place an order, it asks me to sign in every time… so I try and it wants to sign me up again and then it says threes is already an account, but I can’t get in!!! So no I can no longer use it to place orders or check deals. WHY??? I deleted and re-downloaded but that doesn’t work. I don’t know what else to do.",Robbase_17,,McDonalds
1431,2021-05-21 16:30:33,False,Privacy Infringement,1,"I’ve been using the McDs app for a while now and enjoyed the coupons as well as convenience of ordering online. However since the newest iPhone update, unless I give McDonalds permission to track my activity across other apps, I am no longer able to use the app. And I quote “ Please note that our websites and mobile apps are not designed to respond to ‘do not track’ request from web browsers.” This is beyond startling and scary. I have no idea what need McDs could have with any info from any of my other apps and the fact they won’t allow access to their own apps without you granting them the right to your private information is just plain wrong and bad for business.",Sammmmmmmie,,McDonalds
1432,2021-05-11 16:39:00,False,Location services don’t work,1,"When I tell the app that I’m at the restaurant it should accept it. Instead, I’m sitting in the curbside pickup, with location services on, with the app telling me I’m not there.  I check to make sure location settings are on (they were), go back to the app and now it’s locked up. Restart the app, still locked, restart the phone, open the app open the order and it’s locked up, just an image of jumping fries and all buttons grayed out. Won’t let me say I’m there to get the order, or cancel the order. Then I realize I have 10 minutes left of my half hour lunch and have to leave for work with no food. Bottom line, when I tell the app I’m there, it should accept it.",jwbbbbbbbbbbbbbb,,McDonalds
1433,2020-11-04 11:41:45,True,Mobile Order Not Always Available,3,"I don’t understand why my local McDonald’s doesn’t have my order in their computer when I pull up at the drive thru but when directed to change my order to curbside pickup, it magically shows up. This has happened a couple of times within the past couple of weeks. I then end up parked with other cars also waiting for orders. I’ve been using the app for a very long time and it goes through these buggy periods where the mobile ordering doesn’t work. I’ve lost out on many deals because my mobile orders didn’t show up and I have to re-order at the drive thru.",ctokita,"{'id': 4772165, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2020-11-04T11:41:45Z'}",McDonalds
1434,2020-12-05 06:47:29,False,Won’t Add New Payment Card,1,"I use to order through the app every morning for breakfast and miss being able to use it very much. However the app will not allow me to add my new charge card. I sent a help ticket email and was told to call support. After calling support, I was told I would receive an email response back. When I finally heard back the suggestion they gave was incorrect (support told me that I was entering my card information incorrectly, which isn’t true). You also cannot reply back to support emails, so I’d have to phone them all over again, but I don’t have faith that they would help. It s extremely frustrating that I can no longer mobile order from McDonald’s so I’ve started going to Dunkin and Starbucks instead.",Rihard2000,,McDonalds
1435,2019-12-26 23:32:57,False,Frustrating feature...pick up,3,"Unlike all other fast food apps that I have used, this app requires that the device that you used to order the food must be with you when you pick up. I had to drive all the way home to get my iPad on which I’d placed the order before the restaurant could even look up my order to prepare it. The convenience of ordering on a different device or ordering food for a friend or family member to pick up seems lost on this app. Super disappointed in that. Otherwise, it’s an easy app to use, just wish I didn’t have to have the specific phone or device used to place the order.",MLWils080,"{'id': 12627022, 'body': ""Hello! We're continuously working towards an improved McDonald's Mobile App that our customers enjoy using. Thank you for helping us reach that goal by voicing your concerns."", 'modified': '2019-12-28T22:33:28Z'}",McDonalds
1436,2020-10-03 20:53:12,False,Love the idea but no longer works,1,Started using the app from the start and all was working great. But a month or so later after release I can’t get it to work. I’ve attempted to use this app from multiple phones and from other people (Friends/family) for years now and still can’t login/sign up and when I manage to login I can’t pay and none of my cards save. Then the one time I managed to get the order to go through and paid. The McDonald’s I went to said there was no record of my order. I’m always getting error this and error that. Loved using the app in the beginning when it worked because it meant I was getting what I actually order. Now I have to deal with drive thru employees getting my order wrong half the time.,Everarrdo,"{'id': 18331865, 'body': ""We're sorry about the difficulties you've had. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-10-07T17:30:03Z'}",McDonalds
1437,2020-09-26 23:45:57,False,Worst app of any QSR,1,"Few things developers should know: 
App offloads from iphone if not used for few days. When the app is relaunched, all the credentials in keychain are gone. Everytime I have to create a new account with a new email. This is the worst development ever.
When the app can’t register new customer using email, why do you have that option? I tried creating/login using email and the jumping fries were jumping for 30 mins. I deleted and reinstalled the app and tried again; fries were jumping again. Is this how features in your app work? I was outside mcdonalds trying to order food and then I moves to other restaurant to order my food. 

This app seriously needs some good architecture and evolution in the way it handles login and credentials in keychain.",Master Ankur,"{'id': 18202756, 'body': ""\rWe're sorry to hear you are having trouble. We'd like to look into this further. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html."", 'modified': '2020-09-30T18:48:08Z'}",McDonalds
1438,2020-09-06 16:15:34,False,Untrained employees,1,I don’t eat McDonald’s much and will probably even less now. Was on a road trip and craving a McDonald’s pie. The drive-thru was packed so I ordered the pies through the app. Parked like I was told to. After 10 minutes an employee came out to tell me that they didn’t do the pies at that location. Though the app was supposed to prevent this issues. Then they told me they could do a refund since it was on the app. The app has no way of doing refunds. Either your app has issues (and it does) or the employees have no idea how to deal with app orders. I’m suspecting both. From what I’ve read of other reviews y’all have some very seriously untrained employees. It’s just five dollars but it’s my five dollars. Taking it from me and not providing agreed upon goods/service is stealing.,mdcnmn97,"{'id': 17829655, 'body': ""We're sorry about your experience with Mobile Order & Pay. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-09-11T15:45:59Z'}",McDonalds
1439,2020-04-30 11:33:24,False,Fix payment,1,"This app used to work really well for me. Was easy and convenient for me. Have my order ready, park and wait for my order when I get there. However, as of lately I can’t get my order through because it keeps saying there’s a payment error. Even when I put in new payment methods, that same message appeared. I went one day and was in my car trying to figure out what was going on for like 10 min. I kept trying to put my order though, put in new payment methods and gave up. Come to find out my first payment cars was charged like 4 times, my second card got charged twice and I was really upset! Spent the next hour on the phone to get the charges taken off because I was never even able to get my food.",Overdrive-808,"{'id': 15022345, 'body': ""We're sorry about your experience with Mobile Order & Pay. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-04-30T20:39:11Z'}",McDonalds
1440,2019-02-13 19:17:07,False,Senior Suggestion,5,"My hubby and I are Ole School Seniors. We do not put our banking info in the cyberspace world if we don’t have to. We do not use “Mobile Order & Pay” &/or “Online Ordering.” BUT we do use the “Scan at Restaurant” Deals. We use it several times a week. MY SUGGESTION: Please make ALL THE ITEMS in the Deals selections BOTH “Scan at Restaurant” -AND- “Add to Mobile Order.” Makes no sense to just offer one or the other. Also, please offer more Pancake Breakfast Deals. Thank you for having this App. We’ve shown lots of people, especially seniors this app.",Senior65+,"{'id': 7515601, 'body': 'Hi there, friend! Since we want your experience to be a flawless one, we appreciate you bringing this to our attention. We will make sure to forward your feedback on to the appropriate team. Thanks!', 'modified': '2019-02-28T19:30:05Z'}",McDonalds
1441,2019-12-07 16:50:53,False,Confusion on their deals,1,"I had a deal on my McDonald’s App that was for 1- triple stack and with it get a free small coffee and hash browns on the screen before discount was $7 something but itemized had the triple stack as $4.5 

Cashier scanned it in the drive thru and then gave me a total that was more than the $4.50...repeated back to me three coffees and hash brown and a triple stack 

I corrected that it was a triple stack (one), a small coffee (one) and a hash brown(one) and reread the deal

She then gave me another total again not the $4.50 I repeated my deal again and she explained the hasbrowns are $1 something

I again stated the deal and got this lovely rate your experience so it went from a 3 star to a 1 Star 

Had to call a manager over to her twice to make corrections...and had to hand over my phone...so cashier saw my 1 Star...

Long story short it took about 5 minutes in freezing temperatures with window down to get my deal...was worst drive thru experience...even surpassed the time the cashier tried to charge me a bag for .10 when Alaska went to no bags for a McMuffin only and I asked for my .10 back and just put the McMuffin in my hand!",Happy hour foodie,"{'id': 12274414, 'body': 'Thanks for reaching out! We always expect your service to be stellar. Having our staff trained and knowledgeable about our Mobile App is important to us. Please provide some more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can address this.\n\n\r\n', 'modified': '2019-12-08T16:38:12Z'}",McDonalds
1442,2019-09-06 16:53:45,False,Works...sometimes...,2,"I have had two instances within a week where the app failed after I checked in. The first time I went inside to find out what the problem was and was told I had to pay inside, although I could see in my banking app that the money had been taken out of my account. I wasn’t going to pay again and yet couldn’t get my food. I was told that since they hadn’t processed the order at the register the money would be refunded eventually. Wrong! Never refunded. 

The same thing happened again a few days later but that time the order was cancelled and I was told I had to place my order again and wait. No, thanks. I went to Wendy’s. I am done with this app.",Anne S.,,McDonalds
1443,2019-08-24 13:27:24,False,Very slow and poorly designed.,2,"While I very much appreciate having an application with which to order food and have it delivered curbside, this application is poorly designed. It is extremely slow, but much worse than that is how counterintuitive it all is. 

For example, when you tap on the order button you have to wait a long time until the local menu loads. And then you have to wait for it to load your recent orders, even though that might not be what you want to see. Once you’re done waiting for that, and you go to favorites, which is where you wanted to go in the first place, you have to wait another five or 10 seconds until that loads.",jdouglasj,"{'id': 10340049, 'body': 'Oh no! Most times this can be fixed by uninstalling and reinstalling the app. If that doesn’t resolve your issue, give us a call, so we can look into this further at 1-877-334-4332. \r\n', 'modified': '2019-08-25T20:41:23Z'}",McDonalds
