,title,isEdited,userName,date,rating,review,developerResponse,Company_name
1856,Deals,False,canjunlady,2020-07-14 18:32:55,5,I was unable to place an order using the deals option. Maybe give an error message so the order can be placed before I get to the store and have to place the order.,,Subway
1857,Location change not available at checkout,False,alliemillz,2020-07-10 16:28:26,4,I realized after I had gotten my order ready that the store location was incorrect. Can’t change it unless you go back and start all over. Would be great to have the option for store selection at check out.,,Subway
1858,Glitchy as hell,False,ComfyMama,2020-07-09 13:44:21,1,"This app would be sooooo convenient if it worked. 
I spent 20 minutes trying to order 2 footlongs. It kept quitting right before the end, when I was trying to save as favorites. Finally made it it thru the entire order. Went to pick up... I’ve got 8 sandwiches.  It charged me all 4 attempts, although on my end only one showed that it went thru. The app never saved as favorites and shows nothing as a recent purchase.",,Subway
1859,Never works,False,FussyDragon,2020-06-30 21:52:44,1,"I have tried using their app several times and keep getting “Uh oh! Order has errored and cannot be continued.” This error comes up every time we hit submit order. We try rearranging our order thinking it is because something isn’t offered and nothing gets the order to go through. We have to go to the location and order. So much for using the app for rewards or to make it easier on us.

It’s up to date with its updates. I give up. It’s worthless.",,Subway
1860,Pretty easy to use,False,KCragO,2020-06-13 19:39:59,5,Makes it easy to order food when you have children that can’t make up their minds.  My only complaint is that there is no option to build a custom Sub from scratch.  But other than that it’s a great app.,,Subway
1861,One of the best food apps out there!,False,Sel_Brown,2020-06-10 19:48:14,5,Ordering from this app has been so unbelievably easy and fun! From customizing your order to your specific wants to great app/online deals you can’t get this level of enjoyment and accuracy anywhere! Definitely recommend!!,,Subway
1862,Horrible,False,anoflake21,2020-06-06 17:28:04,5,This app never works when I need it to updated and all still got an error message and couldn’t get the buy on get one deal and they wouldn’t honor it in the store hate this subway app how bout u do deals in the store as well🤬🤬😡😡😡😡😡😡🤬🤬,,Subway
1863,Subway Clutchh,False,asdfghjkarla,2020-02-21 04:38:13,5,"Living in a college town, this app has become my favorite because I can place Togo orders right after class and pick it up or even during a study break! Easy to use and you get great perks like free 6 inch and cookies!!! Everybody needs this app on their phone. Thank me later alligator",,Subway
1864,One of the worst apps!,False,swills525,2020-05-16 17:52:33,1,It never gives you a page to review your complete order. When you click to review your order it automatically places your order. Then it tells you if you want to make changes or cancel it you have to call the store. When you call the store they tell you that you have to call the number the email gives you. I only used the app to get the bogo deal and I ended up paying for 3 of my 4 sandwiches because it only gives you one free.,,Subway
1865,Error Error Error,False,TheSunshineBaby39213,2020-05-05 17:09:34,1,"Got a text this morning that said get any footlong free with the purchase of another footlong. I have uninstalled and installed this app three times and I am still getting an error message whenever I try to put an item in my cart. Then it says my cart is full but my cart is empty. I was trying to order my food before my lunch break. No luck with that. And to top it all off, you can only use the offer if you order through the app or online 🙄 Neither one is functional...",,Subway
1866,When it works it is basically competent.,False,Kyle Cassidy,2020-05-05 16:15:17,1,"Of course, when it works is half the time.  I’ve been trying to make an order for about half an hour and it just... won’t.  Won’t do it.  Won’t add my sandwiches to the cart, won’t let me finish customizing said sandwiches, won’t even let me get THAT far without having to restart the app multiple times to no avail.

No, I’m not submitting my device information and a detailed report of every problem.  I’m just ordering from somewhere else.",,Subway
1867,Loving the app,False,JDP31191,2019-12-09 12:12:00,5,"I use subway app for my kids lunch. I order at the one near the school & pick up before dropping them off. This also allows me to get breakfast for myself, when I usually don’t have time. Yay!! They even deliver to my daughters school! So convenient for our family.",,Subway
1868,Best fast food app,False,mommytojjonrolwo,2019-10-18 18:28:10,5,"This app is so convenient. I hate waiting in line at Subway listening to patrons before me order every time like it’s their first time there. My food is ready when I roll up and my order is always accurate. Plus, there are desks and rewards.",,Subway
1869,Much Improved,False,Kimberly111222333,2019-09-20 11:48:14,5,Thank you. So many of my complaints fix. Mostly can continue to order from same page you end with. Not having to go to a drop down menu. Check out easier with rewards.,,Subway
1870,Convenient and easy to use,False,SteveA2,2018-12-12 17:17:41,5,"No more waiting in line with the ordinary people.. order ahead and pay online. Then just walk over to the counter and let them hand you your food and walk out. I love the dirty looks from the people waiting in line! ""So long suckers!"" lol",,Subway
1871,Great...when it works,False,ChrisMcGr,2019-09-19 15:16:01,3,"This is a great app to order sandwiches ahead of time. You can save your favorites for quick and easy ordering.  HOWEVER, it’s a 50/50 shot if the apps working or not.  Sometimes it sits on the clock and eventually fails or stores are listed as closed at twelve noon and you can’t order.  Not sure how old this app is, but they should resolve the bugs before releasing for use.","{'id': 10980158, 'body': ""Hi, there. We are sorry to hear that this has been your experience. You can contact our support team by tapping 'Contact Us' in the Menu or at (833)-778-2929. If you can, have your app version, device type, and steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!\r\n"", 'modified': '2019-09-30T15:41:53Z'}",Subway
1872,Ordering from app,False,jennifer akbar,2018-06-08 02:40:44,5,"I love being able to place my order with the subway app.   I will get her name next time, the subway employee is always super nice and has my order ready every time get there.   Awesome experience every time and my order has never been wrong.",,Subway
1873,Love this app,False,Eukaryote69,2018-09-01 22:23:45,4,"I have to say, I’m a fan of all these food apps. Especially ones were they make your order custom. It takes just a couple minutes to type in your order, then you walk in the door 10 - 15 minutes later and pick it up. Way better than waiting in line.",,Subway
1874,It is just so easy!,False,clokester,2018-04-20 23:06:31,5,I’m a first time user of this app! I was able to download and get my food order in only a few minutes. I could not be happier with it. Thanks for making it so simple that my 13 year old needed no explanation on how to order her own food.,,Subway
1875,Terrible terrible app,False,Haleyuk,2017-09-04 14:36:54,5,I used to order from subway all the time because the app was better than waiting in line. They've lost at least 3 orders from me now because the app is terrible. It never works and it's not intuitive at all and in tech savvy,"{'id': 1246204, 'body': 'We are working on ways to improve the app experience -we would love your feedback to understand how to make the process easier for you. Please reach out to us at 1-800-888-4848 or via email at appfeedback@subway.com.', 'modified': '2017-09-12T19:53:35Z'}",Subway
1876,Great Food Great Service,False,dusterboo,2022-03-19 15:41:52,4,"We order from various nearby towns. Our experience continually includes tasty subs, great service, and kind, courteous work crews. On a few occasions, the sub was not toasted, but that’s a rare occurrence. Ordering via the app is easy, and convenient. Subway continues to be a weekly must for the whole family.",,Subway
1877,Disappointed in customization options,False,KayyDoll,2022-06-12 21:22:16,1,"Honestly, I can’t review much of the app because past downloading it and signing up, I didn’t even get to complete an order. There’s limited options for each sandwich. And it’s missing an option for “build your own” sandwich. The same as the ridiculous drive through menu that is order on your own. So that was a waste of a download, it’s just getting deleted.",,Subway
1878,Inconvenient,False,MajorLSZ,2022-04-19 14:40:52,1,I ordered through the subway app. One of our sandwiches was made incorrectly and several items were missing. When I called the store they said there was nothing they could do to correct my order or replace the missing items. The manager was extremely rude and unhelpful. He blamed everything on the app. There are many other and much tastier sub shops. I gave subway another chance but I will never return again.,,Subway
1879,Broken App,False,b1o h4zrd,2022-02-14 18:27:40,1,"I used this app a lot and while it had a few glitches was still pretty good and very convenient. However, now the app is completely broken. When you attempt to check out, it gives an error message, charges your account but doesn’t place the order. Uninstalled and reinstalled hoping it would fix it, but it did not. Don’t waste your time on this app until they fix it.",,Subway
1880,Great App!,False,EG Houston,2021-06-16 16:31:22,5,"The App works great! I haven’t had any issues.  The only thing I would like the option to do, is to lock my favorite location.  I always have to search for it. Other than this, all is well.",,Subway
1881,Minor Complaint,False,eirammot,2022-02-11 13:41:08,4,App is great; use it weekly. However; there are times I just want to peruse the menu but am unable to do so because the shops haven’t opened yet. I would like to see the menu made available separately from the order button.,,Subway
1882,No help whatsoever,False,lillimg,2022-02-11 12:57:20,1,"I am giving it a one star because I can’t give it zero stars. The app doesn’t have customer support like UberEats or DoorDash, there’s no way to report issues like the one I experienced three days ago and your customer service via email says they can’t refund me over your mistake of not fulfilling my entire order (I am missing two items that I paid for) so I just lost my money and won’t ever be using your app again.",,Subway
1883,Major updates needed for this app! Always disappointed,False,Grouponaholic,2022-01-27 23:45:06,2,"This app needs an option to create your own sandwich as one of my kids is very specific. 

The condiments and options available at the locations are never accurate. I typically order the turkey Italiano and Most of the time the app tells me that the item is not available when it actually is.",,Subway
1884,This app is a usability nightmare,False,gsarnold,2021-12-28 04:37:20,1,"Won’t let you type in a password if you try to create an account during checkout. There’s no way to update your account settings without creating an order and processing it into the checkout stage. You can’t do **that** if the stores around you are all closed. Stupid app designed by a team that considered only one use case in a world where nothing **ever** goes wrong.

The subs good, though, only the app is terrible.",,Subway
1885,Psst your cart is empty,False,Frndlywrld,2021-12-09 14:36:51,1,"I have had this message for over two months. I cannot use the app or order anything because the app deletes it every time. I’ve ordered 2-3 sandwiches a week for years and basically stopped going to Subway because of this, and there is no fix. I can order from DoorDash, but then I miss out on the measly Subway points and some items or options aren’t available there. Just a horrible app experience.",,Subway
1886,Decent app,False,RBDawn,2021-09-10 18:06:26,4,The app works mostly ok. I’ve had problems with a double order and ended up with way too much food. But the part that seems the most inconvenient is that there aren’t options for all of the chips that are offered in store.,,Subway
1887,Needs more options,False,crazy5kidlady,2021-08-25 21:30:32,3,"This may be user error, but while placing a mobile order I couldn’t figure out how to add certain things to the sandwiches. My daughter likes chicken and salami on hers. Could not find a sandwich that would let me add both. Just one or the other. I didn’t see an option to build your own sandwich.",,Subway
1888,1 Star,False,TwinStax,2021-06-29 01:47:17,1,"for a restaurant that promotes and revolves around eating subs how you want, and making custom sandwiches on this app you can't do that.. you cannot order food how you want, your choices are so limited compared to ordering in person was going to order some food but got frustrated with this feature and ordered mcdonalds instead.. atleast even for them you can be more creative on what you do and don't want on your food than subway 0 stars",,Subway
1889,Very convenient!,False,hhutson09,2021-06-16 17:13:15,4,"I would just like to ask that there be an added option to have your sandwich heated, not just toasted. Also, the drink options on the app are very limited. The app needs to have more options or a way to type in your drink choice.",,Subway
1890,Online ordering,False,squarecargo,2021-03-17 22:35:58,5,Everything is great!  Love the picture so you can see what’s on your sandwich.  Wish I could make a partial payment with a gift card and then pay the rest with my debit card,,Subway
1891,Read if You Have Kids,False,Hamcclin,2021-05-07 00:18:50,4,"This app is great unless you have a picky eater that you want to share a sandwich with.  Unlike the pizza apps, there isn’t an option to put veggies on just half the sandwich or a place to add notes. If this feature was added, ordering would be perfect!",,Subway
1892,Literally doesn’t work,False,ZeeeDeee,2021-05-03 23:26:49,1,"I don’t know how anybody approves this garbage. I am unable to create an account in either the app or on their website using multiple different emails. It lets me continue as a guest, only to block me from actually ordering behind a pop up that requires me to login or create an account. This problem has existed for literally years and I have yet to see any solution. How they have any new customers baffles me.",,Subway
1893,"Easy, fast, efficient",False,JuliaLauren_93,2021-02-10 18:00:05,5,"Love my subway app!! Super easy, have my few favorites saved for a faster check out. Comes in handy when the line is so long in and out of the store. Why didn’t I find this app sooner?!",,Subway
1894,Worst experience ever!,False,unknown 1993 2021,2021-02-23 18:11:35,1,"I ordered through the app, it’s stopped and closed all of a sudden and didn’t even have my order at the location when they charged me for it on my account. Plus I wasted my time traveling for pick up! 
At least have the courtesy to have the decent set up when you offering deals on the app. 
I’d never ever process online transactions or even buy online for subway when they showing deals. Worst!",,Subway
1895,Dear subway,False,Baginz,2021-02-12 03:32:22,1,"I love you but it can’t be this hard to make a stable ordering app. I have no idea why you have 4.8stars. I’m giving the current build 1 star previous versions 3 at most. It’s always been glitchy but now it can even find a subway near me, I can see the subway on your map, but nothing comes up, and I can’t search for it. Doesn’t load my favorites...basically I’m giving up ordering a sandwich tonight because it wholly unusable. 🤷‍♂️",,Subway
1896,Simple to use!,False,LT5161511,2020-10-27 22:27:37,5,Love it’s ease of use adding and subtracting toppings. Only thing that would make it better for me is making the line between each item heavier so they don’t run into each other but there’s more delineation between items.,,Subway
1897,How do I contact?,False,Bombshellbrewnutte,2020-11-25 17:59:58,1,"There’s no way to see what money I have in my account, you guys took out money yesterday but did not actually place the order so I had to pay with cash when I got there. Today I thought the money was there in my account I ordered again and you guys took money out again out of my bank account. How do I contact somebody so I can find out how to credit my account. I need to talk to somebody. Your app does not allow me to talk to anybody",,Subway
1898,Awesome,False,S Shafranek,2020-09-23 22:18:49,4,"This is my second time using the app. I found it very easy to add or delete items. Although the app is great, my 84 year old mother tried to call and order a sandwich. They told her she had to use the app. She can’t drive and has a basic flip phone. She doesn’t know what an app is. Very disappointed you can’t call.",,Subway
1899,World’s worst app!!!,False,Aunty-MM,2020-10-19 01:49:58,1,"This app does not work. When you try to customize it doesn’t let you change anything. When I try to place the order, it accepts my payment and then I get an error message that I can’t place the order. Tonight it said the store is closed on Sunday when in fact it’s open until 9 pm. If you want business from an app, you need to be certain that it works appropriately. 
This app doesn’t deserve any stars unless you rate it on the degree of garbage that it amounts to.",,Subway
1900,Easiest App!,False,Sieka's Mom,2020-09-09 20:07:56,5,"Love this app! It is one of the easiest (probably the easiest), ones I’ve used and it is so nice to just walk in and grab our order! Although it would be nice if when they send out coupons, they would be coded so we could use them in the app.",,Subway
1901,Be careful using app. Cannot cancel order once placed. I never got a refund.,False,❤️Breeze,2020-09-23 22:06:43,3,Be careful using app. I had ordered food then tried to cancel order so I could order from Subway store because they had more selection. I ended up paying for food from app and at the store. Was told you can’t cancel order that you have to email corporate. I emailed corporate as I was told but never got a refund.,,Subway
1902,Good app,False,memematt222,2020-03-02 22:58:30,5,"I like the subway app, I have been using it for quite some time now (almost since its’ inception I think)...it has been modified several times now and every time it gets better...I think it is at least one of the top 3 food apps that I have used",,Subway
1903,Great when it works!,False,The1jazzybabe,2020-08-19 00:48:06,1,"Not happy that to get a deal you have to use the app and the app even gets it wrong. How frustrating. This is the last time trying. I’m frustrated that I had to deal with a computer when it totally wasn’t necessary. The older clientele hate to use your app because it still isn’t a correct order even when I screenshot to prove it. 
Thanks for shutting out an entire generation of people from your business. You might want to reconsider your deals.
Good luck.",,Subway
1904,Subway App,False,Entwined17,2020-08-14 17:48:12,3,I like tthe idea of the app but the buttons don’t functionally work well.. I added one sub but it didn’t automatically addd cheese so I went back in to add cheese. It showed on my ticket before I paid that there was 2 sandwiches and after I paid it showed 3 because one sub was ordered without cheese and one was with cheese. I asked the store for a refund and they couldn’t give one. It’s very inconvenient.,,Subway
1905,Do not order online,False,MannyKaur,2020-07-22 03:26:21,1,"Do not order online or via the app. It is in your best interest to go to the store in person. I accidentally ordered using the wrong credit card (my dads) and the store was unable to refund it. When trying to cancel they ask me to call the store. I tried to multiple times, and when I arrived at the store they said there was nothing they could do. This is not the first time the app has not worked for me and this I do not encourage others to use it!!!",,Subway
1906,Cart Gets Deleted,False,daysofnoe,2020-06-26 21:57:14,4,"The app is nice; it features good in-app only deals. However, if I place an order, and that time slot is taken, an error message pops up. After this, the entire cart is deleted. It is irritating having to remake the whole order again and hope another time isn't taken.",,Subway
1907,Love This App - #SubwayRocks,False,Bethany Flores,2019-08-23 21:07:27,5,I really like this app. I always get a lot of items on my sandwiches so being able to easily build it on the app and pickup is great! I can’t wait for this app to work with Alexa so I can order using my voice! Thanks Subway! You rock! Well done keeping up with technology.,,Subway
1908,Not Fully Customizable!,False,arrestable,2020-02-22 17:42:36,2,"I tried to order from the app but this app is useless to me.  For a person on low carb diets this app is useless.  Even under the customization for the sandwiches there is no way to remove bread.  I don’t want a chopped salad, I want a breadless sandwich.  To fully customize this I have to go in the location and order, other than that the app is great.  Just wish it were more user friendly as to ordering in person is.",,Subway
1909,Amazing App,False,truckyeah!,2019-07-16 16:56:57,5,Love this app! I can manage my subway gift cards to pay and get credit tokens earning money off and seeing daily deals to take advAntage of additional savings!!!!! The best part is walk in and pickup my food no waiting in line so fast and convenient for on the go lunchtime😁,,Subway
1910,Love it,False,nikkicutie5,2019-05-21 04:41:36,5,I hate having to give a long list of specs when someone else goes to Subway for me. This app allows me to order and have someone pick it up for me without bothering them. Today I was sick and my hubby was able to walk right in and get my order for me.,,Subway
1911,It works,False,Former Zynga Fan,2019-04-01 15:41:31,5,"The Subway app has improved greatly. It’s very easy to create an order for pick-up, customize your meal, and see nutrition information.  My only complaint is that some ordering options do NOT appear in the app (such as all of the different breads and sauces).",,Subway
1912,Awesome.,False,Kraazy Paul,2019-02-24 19:29:59,5,"I love this app. Going to Subway and standing in line while trying to order four sandwiches is very difficult. This way, I can order right from my phone, then go and pick it up, and pre-pay for it already. Easy to use and very convenient!",,Subway
1913,Nice app but doesn’t work.,False,symphonyof,2019-02-19 05:11:33,5,I’ve tried to order numerous times through the app and it’s only worked once. Not sure what the problem is. The one time it worked was really nice but I can never get it to work anymore. I don’t know what the problem is.,"{'id': 7679094, 'body': ""Hi there, have you tried logging out and back in? If this doesn't work, please contact our support team by tapping 'Contact Us' in the Menu, at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!"", 'modified': '2019-03-11T20:55:23Z'}",Subway
1914,Excellent Convenience,False,Marc36401,2018-10-14 17:56:23,5,I am very pleased with the Subway app.  It is especially convenient when ordering for multiple people as each can select and customize their choices. So far orders have been ready to go when I went to pick up.,,Subway
1915,Better app navigation,False,TX8604,2019-01-01 00:28:37,4,"The app can be difficult to navigate. I have ordered off of it a few times, but never received the tokens that are promised; it still shows 0. The restaurant that I go to is very prompt and makes their food very well, so that’s the only plus of having the app to order ahead.","{'id': 6643234, 'body': ""Your feedback is really important to us and we're always looking for ways to improve your experience! Feel free to reach out to us at (833)-778-2929 or via email at appfeedback@subway.com."", 'modified': '2019-01-02T16:30:28Z'}",Subway
1916,Didn’t work for me,False,pt7753,2018-12-05 14:42:52,1,"I kept being told I can go on line and use my receipt to get the points I didn’t get when I purchased products. I never could figure out where or how to do it. When I asked an employee they couldn’t figure it out either.

Update: Months later I got a developers response finally and like all of the rest that were sent out to people with complaints it says contact you? I thought that’s what my review did. That’s pretty lame. I’m just not going to rely on your app.","{'id': 6340521, 'body': 'Hello! You can earn tokens by swiping a Subway Card, scanning your app, or providing your phone number at participating restaurant locations. To find the Missing Tokens Request form, you can select help in the menu of the mobile app, scroll down to the section for ""MyWay Rewards"", and select ""I forgot to use my Subway Card..."". You will be directed to log in to your account. Thank You.', 'modified': '2018-12-11T14:36:03Z'}",Subway
1917,Payment Option,False,Herb Smoker420,2018-07-03 21:46:46,5,"Can you fix the app so we can use multiple payments? I’d like to use up my gift cards and apply the difference to my credit card. 
It just says “Can’t order choose another payment option” which is LAME.",,Subway
1918,Something goes wrong,False,Omalsos,2018-09-27 19:53:51,4,"I used to order through app it’s more convenient for me but I just bought iPhone XS this week and something goes wrong, I can’t choose the locations and the app doesn’t work cause  I can’t process my order since I can’t choose the location , hope you can fix this issue","{'id': 5316115, 'body': 'Hi there- we are here to help! Please contact our support team at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!', 'modified': '2018-10-01T20:16:26Z'}",Subway
1919,Doesn’t work,False,PinkMarmaladePrincess,2018-05-27 16:44:00,1,"Couldn’t even sign-in, after the sign up process I would be redirected to the start up page of the app and then the reset password page.

I tried signing-in with the my email and password only to get kicked into the “forgot my password page”.

Tried signing-in again multiple times to have this happen. I tried to reset my password to see if that would fix it but it didn’t, just kept sending me to reset my password over and over. 

I’m assuming the sign-in button doesn’t work properly so I can’t actually sign-in, and since the “forgot password” button is right underneath it redirects me there despite delicately trying to press “sign-in” over 10 times.

This app needs a lot of work if right off the bat you’re unable to get in...","{'id': 3642136, 'body': 'Developer Response (Pending) - May 29, 2018 It may take up to 24 hours for this response to appear on the App Store.\nWe appreciate your patience while we investigated the concerns you shared with us. We identified the concerns that you brought to our attention, and our support team has indicated that the concern you identified should be resolved. Please uninstall and reinstall the Subway® App from your device, and the concern that you mentioned should be corrected. If you could follow up to let us know that this has been resolved, we would truly appreciate it. Thank You.', 'modified': '2018-05-29T17:54:27Z'}",Subway
1920,Very easy,False,srasorge,2018-04-13 16:52:54,5,Many fast food restaurants you go to today have apps for easy ordering. Some of them complicated while others are easy. I personally find the SUBWAY® app very easy to use. I would recommend it for those who like to order via apps.,,Subway
1921,Not there yet...,False,RadioJeff,2018-05-04 13:38:37,2,"The app is still glitchy. Like it won’t let me set my actual birthday. Just keeps rolling back to a default date. 

And it doesn’t set breakfast sandwiches to the correct toasting setting. If you want your bacon toasted (you do), you have to add that as a customization. 

I think this app needs to learn the menu better. I hope they’re talking to store employees about the troubles they’re dealing with. They are the true front lines for this company.","{'id': 3361813, 'body': 'Hi there- we are here to help! Please contact our support team at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!', 'modified': '2018-05-04T19:34:23Z'}",Subway
1922,New rev app not work:(,True,Calhouja,2018-02-01 19:22:46,5,"I've used this app successfully numerous times in the past. Now, with new rev. It doesn't work. You've waisted my time!!!!!!!!

App is improved (still a few issues now and again) and I love the quick list reorder and go to head of the line at the restaurant. 
All good:)","{'id': 682694, 'body': 'Hi- we are sorry to hear that your experience has been less than excellent. Would you mind reaching out to us at appfeedback@subway.com so we can take a closer look at this for you? Thank You!', 'modified': '2018-02-01T19:22:47Z'}",Subway
1923,Paid for food I didn’t eat!!!!,False,Arnige,2018-02-24 22:41:13,1,To big problems I had with this app. The first time I used this app. I added a note to grill the vegetables with my sandwich and the employees never got the note. The second time I ordered a salad on the app and the app told me my order failed to go through. I didn’t have the time to order in the store so I never went. Later I received an email telling me thank you for your order. So my order actually did go through and I paid for a salad I never picked up. Thanks Subway!!!!!,"{'id': 2706885, 'body': 'Hi there- so sorry for the inconvenience. Please share more details with us at (833)-778-2929 or appfeedback@subway.com- so we can make this right. Please mention or have ready the restaurant location, date/time you placed the order, and your user name when contacting us. Thank You.', 'modified': '2018-02-28T20:38:07Z'}",Subway
1924,Terrible app,False,thomasc93,2017-12-29 17:54:02,5,"More thought should have been put into this app and more testing should have been done before this app was ever put on the store.

The only way to pay for food in the app is with MasterCard Masterpass, which is not what was advertised on the store.

Really disappointing app.","{'id': 2186080, 'body': 'Hey there- thank you for the feedback. To add a credit, debit or Subway® card, as well as PayPal- simply access Payment Methods in the Menu. Thank You!', 'modified': '2018-01-02T20:30:06Z'}",Subway
1925,Awesome App.,False,NorthGaGirl,2022-04-23 22:27:46,5,Been using it for a year now and it has not failed me yet. Always prepared on time for pickup. Simple to use and also easy to save your favorites for future order’s. Definitely recommend this app. Love Subway,,Subway
1926,Looks amazing! Still haven't fixed many bugs.,False,townmoron,2017-08-21 18:30:10,3,"Please please please fix the issue where you cannot get past the ""currently selected"" store to start your order unless you switch to a different store and back. Most people order from the same store every time, so this is a frustratingly absurd bug to have (especially for this long).","{'id': 1097364, 'body': 'Hi- we are sorry to hear that your experience has been less than excellent. Have you attempted to log out and back in? Are you operating the most recent update for our mobile app? If so, and the problem continues, would you mind reaching out to us at appfeedback@subway.com so we can take a closer look at this for you? Thank You!', 'modified': '2017-08-24T17:50:32Z'}",Subway
1927,"Glitchy mess, charged twice",False,palm weevil,2022-07-04 15:45:41,1,"The app is horrible. Ordered, put in my payment, then got a message that the payment didn’t process. So - I ordered again at a different store location, and it processed. Later - checked my bank account and was charged for the first order the app said it didn’t process. Corporation said there’s nothing THEY can do and it’s up to the individual store. This is strange as the app is owned and operated by the franchised, not the store.",,Subway
1928,The app,False,WWilson22,2022-04-12 19:38:00,5,The app is very simple to use and very convenient as I travel at least 45 minutes to work. Easy enough to jump on and get what I need swing through and head on out. Thank you subway!,,Subway
1929,Thank,False,❤️robi❤️,2022-03-09 00:59:15,5,Easy to go the app. Great food and super people at this location. Special shout-out to kaitlyn and guy helping her but especially kaitlyn. She is very sweet and helpful and patient! We will start coming again on a regular basis. Thank you. Nice not to have to cook on my birthday.,,Subway
1930,Love new app and staff,False,ModMMMom,2021-11-08 14:28:43,5,I love the improvements in the app making it easier to customize your order. It’s also easier to see what you’re ordering.  Of course the staff at my regular store are always fantastic.,,Subway
1931,Theft. An app written by criminals and hacks.,False,Grayson3367632,2022-02-25 19:38:33,1,"This app contains no functionality for resolving problems with orders that were delivered. When they fail to deliver items in your order (which happens most of the time), you can’t get a refund for things you paid for but did not receive. This is theft / fraud. 

The communications are insecure as evidenced by many complaints about stolen credit cards. Avoid this app. It is a terrible customer experience and unsafe to use.",,Subway
1932,Update Broke Favorites,False,Certitude is grand,2021-12-24 19:45:56,1,Used the favorites function to order a sandwich. The favorite I have saved has regular meat because that’s my typical order. Apparently with a recent app update if you change to double meat it gets rid of your customizations and adds a default set of garbage that you don’t want. The app should never override the user’s set of ingredients when changing attributes. Terrible customer experience resulting in food waste and wasted money.,,Subway
1933,Great service!,False,Teron mac,2021-10-05 00:51:03,5,"This is my favorite store. When I come in to order the crew is so fast and efficient, and did mention friendly. When I order online everything is done correctly!",,Subway
1934,Many issues,False,_Read_This_Review_,2021-11-02 18:25:04,1,"First the sandwich options (veggie and sauce) reset if you change your sandwich size… why?

Also the app asked me how I enjoyed using it, it presented a pop up to send an email, which I filled out then sent. Only to get an email back from them saying that the email address is no longer monitored. Then why have me send the email… update the app. 

I love the sandwiches but the developers of the app need some time to get the basics right.",,Subway
1935,Broken,False,MJB7569,2021-10-16 18:08:55,1,"I have the same problem many users have where I add items to the cart and when I try to checkout, the app throws up an error saying my cart is empty. Apparently the app is deleting my cart items when I tap the checkout button. I just tried 5 or 6 times with different combinations of items and the same thing happened every time. Was hoping to use the BOGO50 coupon, but I guess it’s Jersey Mike’s for lunch today.",,Subway
1936,Promotion notifications that you can’t use,False,PravuBiswas,2021-09-28 14:45:05,3,"Frequently I get promotion notification, but when trying to use it, standard message:”this location not participating in this promotion “ . Just waste of time and need to start over. It will be nice, if I can know if a location is participating in a promotion or not without wasting time.",,Subway
1937,Unreliable and Bug-ridden,False,Brooks_P,2021-10-02 23:11:22,1,"This is the least effective fast-food restaurant app I’ve ever used. The first clue is that it opens with an error state as soon as it’s launched. Doesn’t get much better from there. Today’s problems have included having it change the selected store from Ashburn, VA to one located in Brooklyn, NY.  Once I had the sandwiches loaded into the cart, I was unable to submit the order - it would simply error-out with no explanation. Did this app ever get tested?",,Subway
1938,Glitchy but usible,False,billybillbillybillbillbilly,2021-08-23 15:43:02,2,"There are many issues with this app, orders are not always registered as fulfilled, it is slow, when ordering from favorites, it asks if I want to add the order to my favorite, and when I select a payment method, I have to scroll away from the order button, which is grayed out, and scroll back to be able to place an order.",,Subway
1939,Horrible app loses orders,False,jtwwww,2021-09-26 16:34:32,1,"Twice in two weeks on two different phones this app charged our credit card but lost the order.  The “manager” at one location said they have no way to look up the order number shown and give us our food.  Went to another restaurant since they weren’t willing to do anything.

Only download this app if you hate yourself or you are installing it on the phone of your worst enemy!",,Subway
1940,Love it!,False,A-marble-shooter,2021-07-06 18:55:21,5,"I really like the subway app. Very easy to order and pick up. We so far have never had a mistake on our orders. It is nice to pick up quick and go. Also, the special deals in the app make it totally worth it.",,Subway
1941,I app has definitely improved.,False,investmentgirl tlb,2021-08-04 15:20:16,4,This app used to be very hard to maneuver. I see where changes were made and it is much easier. Sometimes it is a bit slow so I would write it at 90%. This app has definitely improved.,,Subway
1942,Sandwiches are thin when ordered through the app,False,Pipoca_louca,2021-07-17 16:21:56,1,"The app itself is okay. However, every time I order through the app they add ingredients in very few quantities to my sandwich. I thought this was the case for one particular location but everywhere I use the app I end up with a thin sandwich. They take advantage of the fact that you are not there to cut back on ingredients, even the cheap ones like lettuce. But they still charge full price. Rip off.",,Subway
1943,Force closing,False,tmoney5959,2021-07-16 03:25:39,3,"App works good until you get to the paying part and it closes the app without letting you know if order processed or not (when using apple pay)
Also would be nice to check in and view mobile order progress in app instead of having to see in email",,Subway
1944,Easy Ordering,False,Unknwn2012,2021-06-09 22:52:58,5,I love the convenience of ordering through my app and just pulling up to pick up my order and by pass a line! I highly recommend the use of this app especially during lunch time!,,Subway
